Price,Adj Close,Close,High,Low,Open,Volume
Ticker,INDY.JK,INDY.JK,INDY.JK,INDY.JK,INDY.JK,INDY.JK
Date,,,,,,
2008-06-09 00:00:00+00:00,1853.81494140625,3400.0,3525.0,3100.0,3425.0,298803000
2008-06-16 00:00:00+00:00,1758.3983154296875,3225.0,3450.0,3175.0,3375.0,86327500
2008-06-23 00:00:00+00:00,1785.66015625,3275.0,3600.0,3100.0,3225.0,84858000
2008-06-30 00:00:00+00:00,1812.921875,3325.0,3600.0,3200.0,3275.0,101707500
2008-07-07 00:00:00+00:00,1703.873779296875,3125.0,3525.0,3000.0,3425.0,99718500
2008-07-14 00:00:00+00:00,1526.671142578125,2800.0,3200.0,2675.0,3100.0,93343000
2008-07-21 00:00:00+00:00,1567.5643310546875,2875.0,2950.0,2700.0,2850.0,90952500
2008-07-28 00:00:00+00:00,1676.612060546875,3075.0,3150.0,2875.0,2950.0,95995500
2008-08-04 00:00:00+00:00,1581.19482421875,2900.0,3025.0,2800.0,3000.0,71094000
2008-08-11 00:00:00+00:00,1376.7303466796875,2525.0,2850.0,2350.0,2850.0,59651000
2008-08-18 00:00:00+00:00,1513.0400390625,2775.0,2850.0,2450.0,2525.0,44555500
2008-08-25 00:00:00+00:00,1540.30224609375,2825.0,2825.0,2625.0,2675.0,38763500
2008-09-01 00:00:00+00:00,1349.468017578125,2475.0,2850.0,2425.0,2825.0,39274500
2008-09-08 00:00:00+00:00,1158.634521484375,2125.0,2550.0,2075.0,2475.0,28312000
2008-09-15 00:00:00+00:00,1199.5274658203125,2200.0,2200.0,1725.0,2050.0,58905000
2008-09-22 00:00:00+00:00,1158.634521484375,2125.0,2325.0,2050.0,2150.0,95166500
2008-09-29 00:00:00+00:00,1117.741455078125,2050.0,2075.0,1975.0,2050.0,2667000
2008-10-06 00:00:00+00:00,681.5496826171875,1250.0,1950.0,1130.0,1900.0,23387000
2008-10-13 00:00:00+00:00,888.7407836914062,1630.0,1630.0,1130.0,1350.0,117851500
2008-10-20 00:00:00+00:00,899.6453247070312,1650.0,1810.0,1580.0,1700.0,41608000
2008-10-27 00:00:00+00:00,725.1687622070312,1330.0,1620.0,1210.0,1620.0,42949500
2008-11-03 00:00:00+00:00,730.6211547851562,1340.0,1540.0,1160.0,1350.0,39710000
2008-11-10 00:00:00+00:00,632.47802734375,1160.0,1400.0,1160.0,1340.0,4545500
2008-11-17 00:00:00+00:00,517.9777221679688,950.0,1170.0,840.0,1160.0,7308000
2008-11-24 00:00:00+00:00,627.025634765625,1150.0,1180.0,880.0,920.0,9199000
2008-12-01 00:00:00+00:00,572.5016479492188,1050.0,1160.0,980.0,1160.0,2779000
2008-12-08 00:00:00+00:00,746.9783325195312,1370.0,1510.0,1050.0,1050.0,9880000
2008-12-15 00:00:00+00:00,687.0020751953125,1260.0,1420.0,1130.0,1370.0,9054000
2008-12-22 00:00:00+00:00,594.311279296875,1090.0,1240.0,1030.0,1240.0,9847500
2008-12-29 00:00:00+00:00,594.311279296875,1090.0,1100.0,1080.0,1090.0,436500
2009-01-05 00:00:00+00:00,605.2161254882812,1110.0,1150.0,1010.0,1120.0,34461000
2009-01-12 00:00:00+00:00,763.3355712890625,1400.0,1480.0,1080.0,1100.0,41610000
2009-01-19 00:00:00+00:00,687.0020751953125,1260.0,1380.0,1260.0,1310.0,914500
2009-01-26 00:00:00+00:00,692.4542846679688,1270.0,1310.0,1230.0,1260.0,3778500
2009-02-02 00:00:00+00:00,774.2403564453125,1420.0,1430.0,1230.0,1280.0,7779000
2009-02-09 00:00:00+00:00,834.216796875,1530.0,1540.0,1350.0,1380.0,16331000
2009-02-16 00:00:00+00:00,817.8594970703125,1500.0,1680.0,1450.0,1560.0,9870500
2009-02-23 00:00:00+00:00,823.3119506835938,1510.0,1620.0,1420.0,1510.0,21781000
